"unique_id","Company_category","contract_type","ECO_SECT","JOB_CONDITION","JOB_CATEGORY","WORKING_HOURS","Emolument","employee_count","Job_dep","Work_description"
7088,"ct_9","CDI","MA","P","O",1456,20808,"tr_1","13","382a"
7090,"ct_9","CDI","GZ","C","O",1849,18250,"tr_5","13","554c"
7091,"ct_7","CDI","TZ","C","O",543,4032,"tr_1","13","563c"
7105,"ct_7","CDI","TZ","C","O",209,9095,"tr_1","13","563c"
7110,"ct_9","CDI","KZ","C","O",2036,24515,"tr_1","13","545b"
7112,"ct_9","CDI","EZ","C","O",2010,22019,"tr_4","13","472c"
7115,"ct_9","CDI","GZ","C","O",2028,17399,"tr_2","13","543g"
7120,"ct_8","CDI","RZ","P","O",772,11518,"tr_2","13","435b"
7128,"ct_9","CDI","GZ","P","O",67,901,"tr_4","13","552a"
7134,"ct_8","AUT","QB","P","X",1577,6926,"tr_4","13","676e"
7139,"ct_9","CDI","HZ","C","O",2500,29848,"tr_5","13","641a"
7145,"ct_9","CDI","CL","P","O",527,18876,"tr_3","13","373c"
7147,"ct_9","CDI","MA","C","O",2039,44218,"tr_2","13","382a"
7149,"ct_8","CDI","QB","C","O",1292,17375,"tr_5","13","434a"
7151,"ct_8","CDI","QB","C","O",1820,16826,"tr_1","13","543g"
7156,"ct_9","CDI","HZ","C","O",1062,11029,"tr_6","13","521a"
7157,"ct_8","AUT","IZ","P","X",1016,11583,"tr_3","13","561d"
7160,"ct_9","CDI","MC","C","O",1820,16578,"tr_1","13","526b"
7167,"ct_9","CDI","GZ","C","O",1820,33751,"tr_5","13","487a"
7173,"ct_9","CDI","MA","C","O",2124,33283,"tr_3","13","463d"
7180,"ct_7","CDI","TZ","C","O",1364,13791,"tr_1","13","563c"
7182,"ct_9","CDI","HZ","P","O",2140,23240,"tr_6","13","451a"
7193,"ct_1","CDI","RZ","C","O",1809,20701,"tr_3","13","451e"
7194,"ct_9","CDI","MA","P","O",634,5230,"tr_4","13","653a"
7196,"ct_9","CDI","JC","C","O",1844,22218,"tr_5","13","478c"
7201,"ct_9","CDI","GZ","C","O",840,12582,"tr_5","13","542a"
7202,"ct_8","CDI","QB","P","O",1455,16856,"tr_2","13","434d"
7203,"ct_8","CDI","QA","C","O",1820,31912,"tr_5","13","542a"
7204,"ct_9","CDI","NZ","P","O",36,311,"tr_1","13","632k"
7205,"ct_9","CDI","MA","C","O",1841,33538,"tr_4","13","543b"
7212,"ct_8","CDD","SZ","C","O",387,18121,"tr_1","13","461b"
7213,"ct_9","CDI","CL","C","O",2200,44533,"tr_6","13","473b"
7216,"ct_9","CDI","CM","C","O",2028,23892,"tr_1","13","433c"
7221,"ct_9","CDI","GZ","C","O",1820,15588,"tr_4","06","462e"
7226,"ct_9","CDI","QB","C","O",1819,13601,"tr_4","13","525d"
7228,"ct_9","CDI","KZ","C","O",1941,31066,"tr_3","13","467a"
7230,"ct_9","CDI","QB","C","O",320,2261,"tr_4","13","525d"
7233,"ct_5","CDI","MB","C","O",1293,43856,"tr_6","13","342g"
7237,"ct_8","CDI","QB","C","O",2028,16770,"tr_1","13","563a"
7253,"ct_8","CDI","QA","P","O",1455,17633,"tr_6","13","526a"
7254,"ct_9","CDI","QB","C","O",1061,12176,"tr_3","13","526d"
7258,"ct_9","CDI","GZ","C","O",2008,20097,"tr_1","13","433d"
7260,"ct_9","CDI","QB","C","O",1218,13325,"tr_4","13","526a"
7263,"ct_5","CDI","HZ","C","O",1809,54808,"tr_6","13","478a"
7268,"ct_7","CDI","TZ","C","O",307,2576,"tr_1","13","563a"
7269,"ct_9","CDI","JC","C","O",1820,18137,"tr_1","13","463a"
7272,"ct_4","AUT","SZ","C","O",NA,28,"tr_5","13","525d"
7282,"ct_9","CDI","JA","F","O",398,6244,"tr_1","13","388a"
7287,"ct_9","CDI","GZ","C","O",1820,26874,"tr_2","91","477a"
7290,"ct_8","CDI","QB","P","O",1490,19034,"tr_4","13","434d"
7292,"ct_9","CDI","NZ","P","O",2029,18525,"tr_2","13","684a"
7298,"ct_9","CDI","GZ","C","O",2003,22909,"tr_1","13","463e"
7302,"ct_8","CDI","PZ","C","O",1820,24897,"tr_3","13","421b"
7315,"ct_9","CDI","FZ","C","O",56,303,"tr_3","83","681a"
7317,"ct_9","CDI","GZ","P","O",990,11703,"tr_3","13","653a"
7320,"ct_8","CDI","OZ","P","O",1560,21560,"tr_6","13","376f"
7327,"ct_8","CDI","PZ","C","O",1820,25941,"tr_3","13","341a"
7343,"ct_9","CDI","QB","C","O",1860,20944,"tr_5","13","526a"
7344,"ct_8","CDI","QB","C","O",1862,25376,"tr_6","13","434d"
7346,"ct_9","CDI","NZ","C","O",1820,28560,"tr_5","13","534a"
7349,"ct_9","CDI","CM","C","O",2200,55980,"tr_5","13","483a"
7353,"ct_9","AUT","DZ","C","O",1808,40078,"tr_4","13","374c"
7382,"ct_9","CDI","CH","C","O",2225,50053,"tr_6","13","385b"
7383,"ct_9","CDI","NZ","C","O",1899,23135,"tr_5","13","534b"
7384,"ct_8","CDI","PZ","C","O",1902,22316,"tr_4","13","341a"
7390,"ct_9","CDI","CL","C","O",1574,37117,"tr_6","13","374c"
7394,"ct_6","CDD","GZ","P","O",291,2807,"tr_3","67","682a"
7396,"ct_9","CDD","JA","C","X",469,8180,"tr_4","51","352a"
7398,"ct_9","CDI","HZ","C","O",1820,26425,"tr_6","13","451a"
7410,"ct_9","CDI","QB","C","O",1889,17336,"tr_4","13","525d"
7411,"ct_9","CDI","HZ","C","O",1819,29997,"tr_6","13","333c"
7413,"ct_8","CDI","PZ","P","O",1689,10866,"tr_4","13","525b"
7420,"ct_9","CDI","KZ","C","O",1286,33938,"tr_5","13","373d"
7425,"ct_8","CDI","QB","P","O",2032,22482,"tr_3","13","423b"
7430,"ct_9","CDI","MC","C","O",1204,14585,"tr_6","75","543g"
7431,"ct_9","CDI","NZ","C","O",1964,18015,"tr_4","13","533c"
7435,"ct_9","CDI","GZ","C","O",NA,66268,"tr_5","93","463c"
7437,"ct_1","CDD","PZ","C","O",1819,17784,"tr_5","13","542a"
7448,"ct_9","CDI","JA","C","O",1735,30202,"tr_5","13","373c"
7451,"ct_9","CDI","IZ","P","O",210,4809,"tr_2","13","561d"
7455,"ct_9","CDI","DZ","C","O",1778,49772,"tr_5","13","477b"
7460,"ct_9","CDI","CL","C","O",2261,50097,"tr_6","13","477b"
7464,"ct_9","CDI","CL","C","O",1820,39149,"tr_6","13","624f"
7478,"ct_9","CDI","CI","C","O",2177,33696,"tr_6","13","473b"
7492,"ct_8","CDI","PZ","P","O",1524,13123,"tr_5","13","525b"
7493,"ct_9","CDI","QB","C","O",1474,13818,"tr_3","13","525d"
7494,"ct_9","CDI","HZ","C","O",2200,45035,"tr_3","13","466b"
7498,"ct_9","CDI","CE","C","O",2200,49740,"tr_6","13","484a"
7500,"ct_6","CDI","GZ","C","O",2035,23504,"tr_3","13","462c"
7506,"ct_9","CDI","GZ","C","O",1798,26371,"tr_6","94","461d"
7517,"ct_9","CDI","FZ","C","O",1824,28097,"tr_6","13","481b"
7526,"ct_8","CDI","NZ","C","O",2200,19072,"tr_1","13","691e"
7535,"ct_9","CDI","QA","C","O",1820,50499,"tr_2","13","344d"
7548,"ct_9","CDI","NZ","C","O",1313,15147,"tr_6","13","534a"
7550,"ct_8","CDI","NZ","C","O",1820,17014,"tr_1","13","684a"
7564,"ct_9","CDI","QA","C","O",1953,17151,"tr_1","13","526b"
7571,"ct_9","CDI","HZ","C","O",2015,19497,"tr_1","13","642a"
7573,"ct_9","CDI","MA","C","O",1820,24408,"tr_1","13","477a"
7578,"ct_9","CDI","GZ","P","O",1539,22077,"tr_2","13","462a"
7589,"ct_9","CDI","NZ","C","O",1772,22215,"tr_2","13","462e"
7593,"ct_6","CDI","GZ","C","O",1991,26289,"tr_1","13","433d"
7594,"ct_9","CDI","MC","P","O",1487,24970,"tr_4","13","461e"
7605,"ct_9","CDI","KZ","C","O",2200,42907,"tr_2","13","462e"
7613,"ct_9","CDI","GZ","C","O",1928,23634,"tr_1","13","433d"
7616,"ct_8","AUT","PZ","P","X",582,5325,"tr_4","13","525b"
7619,"ct_9","CDI","CL","C","O",1820,20525,"tr_6","13","479b"
7620,"ct_9","CDI","GZ","P","O",295,8025,"tr_5","13","551a"
7622,"ct_8","CDI","OZ","C","O",1848,18381,"tr_6","13","545d"
7624,"ct_8","CDI","PZ","P","O",1044,8570,"tr_3","13","525a"
7628,"ct_9","CDI","JC","C","O",1923,28092,"tr_4","13","388a"
7633,"ct_6","APP","GZ","C","A",455,1659,"tr_1","13","562b"
7635,"ct_9","CDI","HZ","C","O",1820,22524,"tr_6","13","451a"
7637,"ct_8","CDI","PZ","C","O",1820,24631,"tr_3","13","421b"
7638,"ct_9","CDI","MA","C","O",1820,31608,"tr_1","13","372a"
7640,"ct_2","CDI","GZ","C","O",1819,20964,"tr_1","13","524c"
7644,"ct_2","AUT","OZ","C","O",1941,21241,"tr_6","13","524c"
7647,"ct_1","AUT","OZ","C","O",1824,19943,"tr_6","13","532b"
7648,"ct_8","CDI","NZ","C","O",1084,14643,"tr_5","13","691e"
7653,"ct_9","CDI","NZ","C","O",1818,21576,"tr_4","13","543g"
7656,"ct_9","CDI","NZ","C","O",1586,23529,"tr_6","13","534a"
7660,"ct_6","CDI","GZ","C","O",1820,18250,"tr_1","14","634a"
7665,"ct_9","CDD","NZ","C","O",1820,15090,"tr_3","14","534a"
7672,"ct_9","CDI","CK","C","O",1823,27203,"tr_5","14","474a"
7683,"ct_9","CDI","GZ","C","O",1952,39180,"tr_1","44","463b"
7694,"ct_9","CDI","FZ","C","O",573,3458,"tr_1","14","681a"
7697,"ct_9","CDI","HZ","C","O",1834,25651,"tr_3","27","552a"
7704,"ct_1","AUT","PZ","P","O",620,4249,"tr_6","14","422e"
7709,"ct_8","AUT","QB","C","X",1820,9914,"tr_5","14","676e"
7717,"ct_9","CDI","CC","C","O",1827,14405,"tr_5","14","627f"
7722,"ct_9","CDI","MA","C","O",1732,32090,"tr_2","50","472c"
7724,"ct_8","CDI","SZ","P","O",1638,27230,"tr_5","14","434c"
7726,"ct_8","CDI","QB","P","O",1601,15778,"tr_4","14","526a"
7728,"ct_9","TTP","NZ","K","O",226,2241,"tr_1","14","651b"
7734,"ct_9","CDI","FZ","C","O",1752,19906,"tr_4","14","632g"
7735,"ct_9","CDI","CH","C","O",1989,19931,"tr_2","14","673a"
7740,"ct_7","CDI","QB","D","O",3000,19334,"tr_0","14","563a"
7743,"ct_9","CDI","GZ","C","O",1968,21508,"tr_3","14","634d"
7747,"ct_9","CDI","HZ","P","O",1831,27189,"tr_2","14","373d"
7750,"ct_9","CDI","HZ","C","O",1893,21899,"tr_3","14","641a"
7752,"ct_6","CDI","HZ","C","O",1755,23836,"tr_6","14","641b"
7753,"ct_3","CDI","QA","C","O",1775,19334,"tr_6","14","526a"
7756,"ct_9","CDI","GZ","P","O",1235,13467,"tr_5","14","541d"
7761,"ct_9","CDI","IZ","P","O",996,11139,"tr_5","14","432d"
7765,"ct_9","CDD","IZ","C","O",965,13470,"tr_2","14","561f"
7767,"ct_6","CDI","GZ","P","O",1560,10694,"tr_1","14","554a"
7785,"ct_9","TOA","IZ","C","O",1323,15550,"tr_4","05","488a"
7788,"ct_9","TTP","NZ","C","O",1372,21781,"tr_6","14","653a"
7808,"ct_8","CDI","SZ","P","O",931,17718,"tr_2","14","431f"
7822,"ct_8","AUT","QA","C","X",1045,10886,"tr_5","14","543g"
7830,"ct_9","CDI","QA","P","O",1664,17927,"tr_1","14","526b"
7831,"ct_7","CDI","TZ","C","O",252,3882,"tr_1","14","563c"
7832,"ct_8","CDI","SZ","C","O",2169,20122,"tr_3","14","461b"
7835,"ct_8","CDI","RZ","P","O",1386,11325,"tr_1","14","424a"
7836,"ct_9","CDI","NZ","C","O",1443,15312,"tr_1","14","671c"
7837,"ct_9","CDI","KZ","C","O",1965,50089,"tr_2","14","376c"
7844,"ct_9","CDI","GZ","C","O",1978,22221,"tr_3","14","463c"
7847,"ct_2","CDD","OZ","P","O",545,9836,"tr_5","14","526c"
7851,"ct_9","CDI","FZ","C","O",1998,25407,"tr_1","14","632f"
7856,"ct_3","CDI","QA","C","O",1812,17106,"tr_6","14","632k"
7858,"ct_9","CDI","CF","P","O",1414,21674,"tr_6","14","625b"
7862,"ct_9","CDI","CK","C","O",1708,31327,"tr_5","14","383a"
7869,"ct_9","CDI","CM","C","O",1837,19285,"tr_3","14","628g"
7880,"ct_9","CDI","FZ","P","O",881,14691,"tr_2","14","632a"
7882,"ct_8","CDD","RZ","C","O",297,2381,"tr_1","14","676c"
7888,"ct_9","TTP","NZ","C","O",622,15731,"tr_1","14","555a"
7895,"ct_9","CDI","IZ","C","O",2228,22682,"tr_3","14","488a"
7898,"ct_8","CDI","PZ","C","O",1605,22205,"tr_3","14","423b"
7904,"ct_8","CDI","PZ","C","O",1820,26694,"tr_2","14","341a"
7905,"ct_9","APP","CL","C","A",1866,15496,"tr_5","76","543h"
7906,"ct_9","CDI","CA","P","O",2335,87574,"tr_5","14","385b"
7910,"ct_9","CDI","CA","C","O",2454,46147,"tr_5","14","387b"
7914,"ct_6","CDI","KZ","P","O",1040,12405,"tr_1","14","542a"
7915,"ct_9","CDI","QA","C","O",1895,25773,"tr_4","14","432b"
7939,"ct_9","CDI","FZ","P","O",974,10740,"tr_3","14","632a"
7944,"ct_1","CDI","OZ","P","O",1456,17830,"tr_2","14","524b"
7945,"ct_9","CDI","CA","C","O",1820,18997,"tr_6","14","625f"
7950,"ct_8","CDI","PZ","C","O",200,3089,"tr_5","93","422c"
7952,"ct_9","CDI","CL","C","O",1819,20879,"tr_6","14","624c"
7958,"ct_9","CDI","FZ","C","O",1794,36466,"tr_3","14","481a"
7959,"ct_8","CDI","PZ","C","O",1820,34320,"tr_4","61","341a"
7961,"ct_8","CDI","QB","P","O",416,3533,"tr_3","14","563b"
7964,"ct_9","CDI","FZ","C","O",1833,14295,"tr_2","14","632j"
7968,"ct_8","CDI","SZ","C","O",1455,21960,"tr_5","14","434c"
7969,"ct_6","CDI","GZ","C","O",2028,28316,"tr_2","14","462d"
7972,"ct_9","CDI","MA","C","O",1779,22048,"tr_1","88","641a"
7975,"ct_9","CDI","GZ","C","O",NA,27763,"tr_6","14","463b"
7979,"ct_1","CDD","OZ","C","O",910,15861,"tr_3","14","543g"
7984,"ct_9","CDI","GZ","C","O",1924,46816,"tr_2","27","344d"
7985,"ct_2","AUT","PZ","C","O",1830,24292,"tr_3","14","421b"
7992,"ct_9","CDD","GZ","C","O",456,11464,"tr_2","14","676a"
7999,"ct_6","CDI","QA","C","O",2028,36559,"tr_1","14","526b"
8003,"ct_9","CDI","GZ","C","O",1548,13344,"tr_1","14","554e"
8007,"ct_9","CDI","SZ","C","O",1253,10373,"tr_1","14","562b"
8008,"ct_9","CDI","BZ","C","O",2200,35783,"tr_3","14","625h"
8011,"ct_8","CDD","QA","P","O",1328,14337,"tr_6","14","432d"
8012,"ct_9","CDI","GZ","C","O",1853,27080,"tr_4","14","487a"
8013,"ct_9","CDI","FZ","C","O",1341,14311,"tr_1","14","632d"
8017,"ct_6","CDI","FZ","C","O",1923,20040,"tr_1","14","632a"
8023,"ct_9","CDI","GZ","C","O",1860,18515,"tr_1","14","554b"
8026,"ct_9","TTP","NZ","C","O",705,10635,"tr_1","14","652a"
8041,"ct_7","CDI","TZ","C","O",146,1535,"tr_1","92","563c"
8042,"ct_9","CDI","FZ","C","O",1666,15217,"tr_1","14","681a"
8051,"ct_9","CDI","QB","C","O",1643,17675,"tr_4","14","525d"
8057,"ct_9","CDI","FZ","C","O",182,17510,"tr_2","14","463c"
8061,"ct_9","CDI","CK","C","O",2054,23575,"tr_5","14","676a"
8063,"ct_9","CDI","FZ","C","O",1816,18367,"tr_3","14","681b"
8066,"ct_2","AUT","OZ","C","O",1890,18830,"tr_6","14","523c"
8067,"ct_6","CDI","QA","C","O",1820,19328,"tr_1","14","526b"
8070,"ct_6","CDI","FZ","C","O",1580,18586,"tr_1","14","632a"
8076,"ct_9","CDI","MC","C","O",1827,19017,"tr_3","14","479b"
8090,"ct_9","CDI","CA","C","O",1905,24766,"tr_6","53","471b"
8094,"ct_7","CDI","TZ","C","O",1827,13270,"tr_1","14","563a"
8106,"ct_9","CDI","GZ","C","O",2039,23451,"tr_2","14","462b"
8129,"ct_9","CDI","NZ","C","O",2007,16603,"tr_4","14","534a"
8137,"ct_9","CDI","GZ","P","O",1611,19450,"tr_1","14","433d"
8145,"ct_9","CDI","SZ","C","O",1520,12480,"tr_1","14","562b"
8146,"ct_9","CDI","KZ","P","O",1784,51490,"tr_1","14","376e"
8149,"ct_8","CDI","QB","C","O",1822,14123,"tr_4","14","526a"
8151,"ct_8","CDI","QB","C","O",1718,13907,"tr_5","14","676e"
8152,"ct_9","CDI","CC","C","O",1827,17583,"tr_5","14","477a"
8153,"ct_9","CDI","KZ","C","O",1820,21812,"tr_2","14","467a"
8159,"ct_9","CDI","CH","C","O",1923,20136,"tr_6","14","626b"
8160,"ct_6","CDI","AZ","P","O",912,8553,"tr_1","14","692a"
8169,"ct_6","CDI","GZ","P","O",310,6500,"tr_1","14","684a"
8173,"ct_9","CDI","CM","C","O",1798,19279,"tr_3","14","474a"
8176,"ct_6","CDI","AZ","C","O",1080,8786,"tr_1","14","692a"
8180,"ct_7","CDI","TZ","C","O",1957,17966,"tr_1","14","563c"
8205,"ct_3","CDD","QA","C","O",1819,17516,"tr_6","14","523d"
8210,"ct_8","CDI","OZ","C","O",1848,25399,"tr_6","14","545d"
8212,"ct_9","CDI","GZ","C","O",1819,23865,"tr_5","14","543g"
8219,"ct_6","CDI","NZ","C","O",1927,16871,"tr_5","50","534a"
8222,"ct_7","CDI","TZ","C","O",370,2961,"tr_0","14","563a"
8224,"ct_9","CDI","FZ","C","O",1820,29380,"tr_3","14","481b"
8227,"ct_9","CDI","QA","P","O",1010,12902,"tr_1","14","526b"
8229,"ct_8","CDI","PZ","P","O",1219,16500,"tr_4","14","422c"
8231,"ct_3","AUT","QB","C","O",1820,20130,"tr_5","14","526a"
8234,"ct_8","AUT","QB","P","X",525,5634,"tr_2","14","631a"
8237,"ct_8","CDI","PZ","C","O",1820,34561,"tr_3","14","341a"
8255,"ct_9","CDI","MA","C","O",2005,16556,"tr_1","14","472b"
8256,"ct_7","CDI","TZ","C","O",989,10639,"tr_1","14","563c"
8267,"ct_6","CDI","GZ","P","O",1412,14832,"tr_1","14","433d"
8268,"ct_9","CDI","JC","C","O",1680,26740,"tr_1","14","388c"
8271,"ct_8","CDI","NZ","C","O",2030,20987,"tr_1","14","564a"
8274,"ct_9","CDI","GZ","C","O",1846,21407,"tr_4","14","551a"
8283,"ct_2","AUT","PZ","C","O",1820,23154,"tr_2","14","421b"
8287,"ct_1","CDI","OZ","P","O",1124,19300,"tr_3","14","461f"
8288,"ct_9","CDI","GZ","C","O",2200,34114,"tr_2","14","344d"
8292,"ct_9","APP","CC","C","A",903,5901,"tr_5","14","464a"
8301,"ct_9","CDI","CL","C","O",1827,22261,"tr_6","14","474c"
8310,"ct_9","CDI","FZ","C","O",1763,19141,"tr_4","15","681b"
8315,"ct_9","CDI","CF","C","O",1666,24314,"tr_4","15","625c"
8322,"ct_8","CDI","QB","C","O",1830,17896,"tr_4","15","526d"
8327,"ct_3","AUT","QA","C","O",1820,17585,"tr_6","15","523d"
8330,"ct_9","CDI","GZ","C","O",1910,17765,"tr_5","15","551a"
8356,"ct_9","CDI","FZ","C","O",1820,34377,"tr_2","15","382c"
8361,"ct_9","CDI","GZ","C","O",2032,15313,"tr_2","15","643a"
8379,"ct_9","CDI","QA","C","O",1684,24000,"tr_6","15","431f"
8380,"ct_9","CDI","GZ","C","O",1723,14722,"tr_1","15","634c"
8381,"ct_1","AUT","OZ","C","O",1820,19527,"tr_1","15","524b"
8392,"ct_9","CDI","CK","C","O",2004,16773,"tr_3","15","623e"
8396,"ct_9","CDI","CG","P","O",1213,28325,"tr_6","15","477b"
8398,"ct_1","AUT","PZ","P","X",952,8971,"tr_4","43","525b"
8399,"ct_7","CDI","QB","D","O",1184,7291,"tr_1","15","563a"
8402,"ct_8","CDI","QB","C","O",2270,37892,"tr_4","15","434a"
8405,"ct_9","CDI","GZ","C","O",2028,17645,"tr_2","15","651a"
8410,"ct_9","CDI","CH","C","O",1848,18263,"tr_4","16","673c"
8415,"ct_9","CDI","GZ","C","O",1814,16539,"tr_4","16","551a"
8423,"ct_9","CDI","FZ","C","O",1825,15287,"tr_1","16","681b"
8424,"ct_8","AUT","PZ","P","X",1250,9806,"tr_2","16","561c"
8427,"ct_9","CDI","GZ","C","O",1820,16751,"tr_3","16","643a"
8429,"ct_9","CDI","CJ","P","O",361,4227,"tr_6","16","462e"
8439,"ct_2","AUT","OZ","C","O",1819,21163,"tr_6","86","525b"
8452,"ct_9","CDI","GZ","C","O",1820,23782,"tr_3","16","487b"
8456,"ct_9","CDI","HZ","C","O",1820,24718,"tr_4","16","333c"
8458,"ct_8","CDI","KZ","P","O",1793,22670,"tr_6","79","467c"
8470,"ct_8","CDI","QB","C","O",1820,23298,"tr_3","16","434d"
8479,"ct_9","CDI","JC","C","O",1815,19180,"tr_5","33","461f"
8489,"ct_9","CDI","NZ","P","O",1475,10997,"tr_5","16","684a"
8492,"ct_9","CDI","MA","C","O",2068,19668,"tr_3","16","526e"
8496,"ct_9","AUT","GZ","P","X",1151,8231,"tr_5","16","552a"
8505,"ct_8","CDI","QB","F","O",471,5742,"tr_3","17","432d"
8520,"ct_6","CDI","GZ","C","O",1465,12148,"tr_3","87","551a"
8521,"ct_9","TTP","NZ","K","O",293,11782,"tr_2","16","671c"
8525,"ct_9","CDI","HZ","C","O",2072,28688,"tr_3","16","466b"
8526,"ct_9","CDI","HZ","C","O",1824,25077,"tr_3","16","461b"
8527,"ct_8","CDI","QB","P","O",1554,15653,"tr_5","16","526a"
8539,"ct_9","CDI","QA","P","O",1640,13323,"tr_5","16","525d"
8541,"ct_9","CDI","MA","C","O",1828,39481,"tr_1","16","382a"
8549,"ct_9","CDI","FZ","C","O",1143,17833,"tr_3","16","463e"
8551,"ct_9","CDI","GZ","P","O",946,9811,"tr_3","16","551a"
8553,"ct_8","CDI","QB","P","O",1548,4434,"tr_3","16","684a"
8574,"ct_9","CDI","BZ","C","O",1820,38925,"tr_3","33","423b"
8582,"ct_9","CDI","HZ","C","O",1722,14672,"tr_5","95","671c"
8585,"ct_9","APP","CG","C","A",1820,11533,"tr_3","16","624g"
8587,"ct_8","CDI","QA","C","O",1561,28541,"tr_5","16","431f"
8588,"ct_7","CDI","TZ","C","O",1560,13486,"tr_1","16","563c"
8593,"ct_1","CDD","PZ","P","O",452,4007,"tr_4","16","422e"
8602,"ct_8","CDI","QB","P","O",1454,19144,"tr_4","16","431f"
8608,"ct_9","CDI","GZ","C","O",1819,18798,"tr_5","16","542b"
8611,"ct_9","APP","FZ","C","A",1375,10904,"tr_1","16","681b"
8612,"ct_9","CDI","QA","C","O",2017,19784,"tr_2","16","526e"
8613,"ct_9","TTP","NZ","C","O",923,9222,"tr_1","87","673c"
8617,"ct_9","CDI","KZ","C","O",1820,16948,"tr_1","16","461b"
8621,"ct_8","CDI","QB","P","O",1414,11930,"tr_3","16","563b"
8624,"ct_9","CDI","GZ","C","O",717,27547,"tr_3","87","462a"
8630,"ct_6","CDI","HZ","C","O",2400,21418,"tr_2","16","641a"
8633,"ct_8","CDD","QB","P","O",204,1911,"tr_4","16","676c"
8639,"ct_8","CDI","OZ","P","O",1455,16261,"tr_6","16","545d"
8668,"ct_8","CDI","QB","C","O",1820,17304,"tr_3","16","525d"
8670,"ct_2","AUT","OZ","C","O",1870,18254,"tr_3","16","524c"
8673,"ct_9","CDI","NZ","C","O",1924,19184,"tr_1","16","634d"
8675,"ct_8","CDI","PZ","C","O",2274,30298,"tr_4","16","341a"
8681,"ct_9","CDI","GZ","C","O",1820,14391,"tr_2","16","551a"
8685,"ct_7","CDI","TZ","C","O",587,15008,"tr_0","16","563c"
8690,"ct_9","TTP","NZ","C","O",1798,18018,"tr_5","16","653a"
8697,"ct_9","CDI","QA","P","O",1560,16702,"tr_1","16","526b"
8702,"ct_3","CDD","QA","C","O",1777,17766,"tr_6","16","525d"
8704,"ct_6","CDI","QB","C","O",1329,12117,"tr_4","16","525d"
8706,"ct_3","AUT","QA","C","X",1814,15866,"tr_6","16","525d"
8711,"ct_9","CDI","GZ","C","O",1887,19379,"tr_3","86","682a"
8718,"ct_3","AUT","QA","P","O",1560,19277,"tr_5","16","526a"
8719,"ct_2","AUT","OZ","P","X",957,6274,"tr_2","16","524c"
8724,"ct_9","CDI","MA","C","O",1820,52804,"tr_3","75","372b"
8726,"ct_9","CDI","NZ","C","O",1850,16994,"tr_6","33","534a"
8733,"ct_9","CDD","IZ","C","O",479,9615,"tr_2","16","561d"
8741,"ct_8","CDI","MA","C","O",1820,39109,"tr_1","16","382b"
8744,"ct_9","CDI","HZ","F","O",530,5710,"tr_5","16","676c"
8753,"ct_9","CDI","HZ","C","O",2413,21642,"tr_2","16","641a"
8762,"ct_9","CDI","SZ","P","O",911,7593,"tr_1","16","433c"
8766,"ct_9","CDI","QB","C","O",1819,18026,"tr_3","86","526d"
8783,"ct_9","CDI","CA","C","O",1820,43935,"tr_4","16","374b"
8789,"ct_9","CDI","GZ","C","O",1665,15910,"tr_0","16","634c"
8811,"ct_2","AUT","OZ","P","O",1685,15454,"tr_5","16","523c"
8813,"ct_8","CDI","PZ","P","O",1622,16313,"tr_3","16","461f"
8822,"ct_3","CDI","QA","P","O",1455,17740,"tr_6","16","431f"
8828,"ct_9","CDI","GZ","C","O",2028,29780,"tr_3","16","463d"
8836,"ct_9","CDI","MA","C","O",1820,40941,"tr_1","17","479b"
8840,"ct_6","CDI","PZ","C","O",1806,22956,"tr_1","17","423b"
8841,"ct_9","CDI","FZ","P","O",1221,27449,"tr_2","17","382d"
8842,"ct_9","CDI","QB","C","O",1823,14282,"tr_3","17","525d"
8846,"ct_9","CDI","QA","P","O",1460,25152,"tr_2","17","433a"
8869,"ct_9","CDI","KZ","C","O",1756,36664,"tr_5","79","478b"
8880,"ct_3","AUT","QA","C","O",1819,21299,"tr_5","17","526d"
8894,"ct_4","CDI","QB","C","O",1820,32179,"tr_3","17","435a"
8895,"ct_8","CDI","QB","C","O",1861,27927,"tr_3","17","543b"
8896,"ct_9","CDI","PZ","P","O",549,7766,"tr_0","16","423b"
8898,"ct_9","CDI","MA","C","O",1812,21135,"tr_1","17","372b"
8901,"ct_7","CDI","QB","D","O",764,5253,"tr_1","17","563a"
8913,"ct_6","CDI","SZ","C","O",1514,13451,"tr_1","17","562b"
8915,"ct_9","CDI","CL","C","O",1818,19099,"tr_5","17","627d"
8919,"ct_8","CDI","QB","C","O",1795,8086,"tr_5","16","526e"
8925,"ct_8","CDI","QB","C","O",1371,24198,"tr_3","17","434d"
8926,"ct_1","AUT","PZ","P","X",1222,14847,"tr_3","16","564b"
8928,"ct_8","CDI","QB","P","O",1343,11779,"tr_6","17","563b"
8930,"ct_9","CDI","CK","C","O",1989,22631,"tr_4","17","673c"
8942,"ct_9","CDI","CG","C","O",1820,26752,"tr_1","17","626a"
8948,"ct_5","CDI","LZ","P","O",1061,16303,"tr_5","17","523b"
8968,"ct_5","CDI","HZ","C","O",1820,24942,"tr_5","17","543b"
8980,"ct_7","CDI","QB","P","O",870,7970,"tr_1","17","563b"
8993,"ct_9","CDI","CK","C","O",1512,20847,"tr_4","17","462c"
9000,"ct_9","CDI","AZ","C","O",941,9735,"tr_1","17","692a"
9004,"ct_8","CDI","OZ","C","O",1848,21536,"tr_5","17","543g"
