"unique_id","insee","is_student","current_age","Activity_type","sex","household_type","JOB_42","highest_diploma","target"
31420,"37261",FALSE,59,"type|1|1","Female","TYPEM4-3","csp_5_6","edu3",44.549
31421,"37261",FALSE,28,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",59.2007
31422,"37261",FALSE,57,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",56.5651
31424,"37261",FALSE,59,"type|1|1","Female","TYPEM1-2","csp_4_5","edu1-4",69.4437
31427,"37261",FALSE,33,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-5",62.9241
31429,"37261",FALSE,63,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-2",58.8217
31430,"37261",FALSE,64,"type|2|1","Female","TYPEM3-2","csp_7_7","edu1-5",50.5622
31431,"37261",TRUE,29,"type|2|2","Male","TYPEM1-1","csp_8_4","edu1-8",91.408
31432,"37261",TRUE,51,"type|1|1","Female","TYPEM3-2","csp_3_4","edu1-7",68.0268
31433,"37261",FALSE,37,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-3",60.4412
31436,"37261",FALSE,75,"type|2|1","Male","TYPEM4-4","csp_7_1","edu1-1",60.6335
31439,"37261",FALSE,49,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-7",55.8627
31443,"37261",FALSE,64,"type|1|1","Female","TYPEM1-2","csp_4_5","edu1-9",60.4702
31447,"37261",FALSE,79,"type|2|1","Male","TYPEM1-1","csp_7_7","edu1-1",63.9492
31450,"37261",FALSE,65,"type|1|1","Female","TYPEM3-2","csp_5_2","edu1-2",50.7784
31451,"37261",FALSE,35,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",48.6841
31453,"37261",FALSE,88,"type|2|1","Male","TYPEM4-4","csp_7_1","edu1-3",61.192
31454,"37261",TRUE,17,"type|2|2","Female","TYPEM3-2","csp_8_4","edu1-2",79.5251
31455,"37261",FALSE,66,"type|2|1","Male","TYPEM1-1","csp_7_4","edu1-8",67.3775
31456,"37261",FALSE,79,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-7",78.4785
31461,"37261",FALSE,61,"type|1|2","Female","TYPEM3-2","csp_4_6","edu1-3",56.1189
31462,"37261",FALSE,54,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-9",81.1055
31463,"37261",FALSE,65,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-8",79.7176
31466,"37261",FALSE,65,"type|2|1","Male","TYPEM4-4","csp_7_7","edu2",64.7225
31470,"37261",FALSE,80,"type|2|1","Female","TYPEM1-2","csp_7_2","edu1-4",62.8798
31471,"37261",FALSE,63,"type|2|1","Male","TYPEM4-3","csp_7_8","edu1-3",51.6622
31475,"37261",FALSE,39,"type|1|1","Female","TYPEM4-1","csp_5_2","edu2",54.3272
31478,"37261",FALSE,35,"type|1|1","Female","TYPEM3-2","csp_4_6","edu1-6",43.8123
31481,"37261",FALSE,56,"type|1|1","Female","TYPEM3-2","csp_2_2","edu1-6",61.8492
31485,"37261",FALSE,53,"type|1|1","Female","TYPEM4-1","csp_5_6","edu1-3",65.5561
31486,"37261",FALSE,25,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",51.3772
31489,"37261",FALSE,48,"type|1|1","Female","TYPEM1-2","csp_5_2","edu1-3",38.0111
31491,"37261",TRUE,18,"type|2|2","Female","TYPEM3-2","csp_8_4","edu1-3",74.9052
31495,"37261",TRUE,47,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-6",63.5295
31498,"37261",FALSE,53,"type|1|1","Male","TYPEM4-1","csp_5_2","edu3",47.2383
31499,"37261",FALSE,43,"type|1|1","Male","TYPEM4-1","csp_4_5","edu2",81.3408
31508,"37261",FALSE,35,"type|1|1","Female","TYPEM4-1","csp_6_8","edu3",42.3965
31509,"37261",TRUE,15,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",85.7534
31510,"37261",FALSE,74,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",54.2958
31511,"37261",FALSE,47,"type|1|1","Female","TYPEM3-2","csp_6_4","edu1-3",65.2179
31512,"37261",FALSE,32,"type|1|2","Male","TYPEM4-4","csp_4_7","edu1-4",65.5214
31514,"37261",FALSE,97,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",55.4326
31518,"37261",FALSE,35,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-3",47.1028
31521,"37261",TRUE,16,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",86.0844
31522,"37261",FALSE,24,"type|1|2","Male","TYPEM4-1","csp_6_3","edu1-6",72.5821
31523,"37261",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-3",44.4766
31524,"37261",FALSE,51,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-3",66.0393
31528,"37261",FALSE,40,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",37.9609
31531,"37261",FALSE,54,"type|2|5","Male","TYPEM4-3","csp_8_5","edu1-3",55.382
31532,"37261",FALSE,78,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",53.9518
31533,"37261",FALSE,60,"type|2|5","Female","TYPEM1-2","csp_8_5","edu1-4",61.1732
31537,"37261",FALSE,64,"type|2|4","Female","TYPEM4-4","csp_8_6","edu1-6",58.4488
31538,"37261",FALSE,56,"type|1|1","Male","TYPEM4-2","csp_6_2","edu1-3",51.2727
31541,"37261",FALSE,82,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",59.5202
31544,"37261",FALSE,59,"type|1|1","Female","TYPEM4-3","csp_5_6","edu3",44.8981
31546,"37261",FALSE,42,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",70.6043
31550,"37261",FALSE,26,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",67.3417
31552,"37261",FALSE,46,"type|1|2","Male","TYPEM4-4","csp_4_2","edu1-6",76.9616
31553,"37261",TRUE,19,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",90.8528
31557,"37261",FALSE,45,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",47.7577
31562,"37261",FALSE,47,"type|1|1","Male","TYPEM1-1","csp_2_2","edu1-3",56.9675
31566,"37261",FALSE,47,"type|1|1","Male","TYPEM4-1","csp_4_8","edu1-3",52.9716
31567,"37261",FALSE,19,"type|1|2","Female","TYPEM4-1","csp_5_2","edu1-5",52.8402
31568,"37261",FALSE,64,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",56.3659
31570,"37261",FALSE,33,"type|1|1","Male","TYPEM4-1","csp_1_1","edu1-5",46.749
31571,"37261",FALSE,67,"type|1|1","Male","TYPEM4-2","csp_3_3","edu1-8",73.641
31576,"37261",TRUE,21,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",59.9383
31580,"37261",FALSE,95,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-1",54.8081
31581,"37261",FALSE,39,"type|1|1","Female","TYPEM4-1","csp_3_8","edu1-9",55.2189
31582,"37261",FALSE,42,"type|1|1","Male","TYPEM4-1","csp_6_8","edu1-3",67.3658
31587,"37264",FALSE,70,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-3",60.6359
31589,"37264",TRUE,17,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",94.7965
31592,"37266",FALSE,22,"type|1|1","Male","TYPEM4-1","csp_4_3","edu1-5",69.1148
31594,"37266",FALSE,58,"type|1|1","Male","TYPEM1-1","csp_6_3","edu1-3",56.7438
31595,"37266",FALSE,48,"type|1|1","Male","TYPEM3-2","csp_6_2","edu1-1",60.4793
31596,"37267",FALSE,58,"type|2|5","Female","TYPEM4-4","csp_8_5","edu1-7",70.1661
31598,"37267",FALSE,19,"type|1|2","Female","TYPEM4-1","csp_8_1","edu1-3",60.0936
31601,"37267",FALSE,20,"type|1|1","Male","TYPEM2-0","csp_6_8","edu1-4",64.243
31602,"37267",TRUE,20,"type|2|2","Male","TYPEM3-2","csp_8_4","edu1-3",88.5882
31605,"37270",FALSE,27,"type|1|2","Female","TYPEM4-2","csp_5_5","edu1-5",55.9974
31606,"37270",FALSE,68,"type|2|1","Male","TYPEM1-1","csp_7_7","edu1-5",70.5166
31607,"37271",FALSE,77,"type|2|1","Female","TYPEM3-2","csp_7_8","edu1",56.5799
31611,"37276",FALSE,37,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",78.5027
31613,"37276",FALSE,55,"type|1|1","Male","TYPEM4-1","csp_2_3","edu1-3",67.5861
31616,"37278",FALSE,51,"type|1|1","Male","TYPEM4-1","csp_6_2","edu3",55.2791
31617,"37279",FALSE,58,"type|1|1","Female","TYPEM1-2","csp_5_2","edu3",41.433
31618,"37279",TRUE,21,"type|1|1","Male","TYPEM4-1","csp_6_9","edu1-4",69.26
31619,"37279",FALSE,84,"type|2|4","Female","TYPEM1-2","csp_8_6","edu1-4",55.291
31621,"37281",FALSE,45,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-5",63.5252
31623,"37282",FALSE,75,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-3",58.1377
31626,"38001",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-7",51.6037
31628,"38001",FALSE,72,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-4",52.9344
31630,"38001",FALSE,63,"type|2|1","Male","TYPEM4-4","csp_7_2","edu3",50.052
31633,"38001",TRUE,25,"type|2|2","Male","TYPEM3-2","csp_8_4","edu1",84.0584
31636,"38001",FALSE,75,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-6",47.6194
31637,"38001",FALSE,56,"type|1|1","Male","TYPEM4-1","csp_5_2","edu1-5",40.0393
31638,"38001",FALSE,21,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-3",52.2025
31639,"38001",FALSE,31,"type|1|1","Male","TYPEM3-2","csp_4_5","edu1-3",50.1125
31640,"38001",FALSE,68,"type|2|1","Male","TYPEM4-4","csp_7_1","edu1-3",53.8857
31641,"38001",FALSE,49,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-7",60.6241
31642,"38001",FALSE,67,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",46.8775
31643,"38001",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-7",55.9001
31645,"38001",TRUE,16,"type|2|2","Male","TYPEM4-2","csp_8_5","edu3",70.4894
31647,"38002",FALSE,21,"type|1|1","Female","TYPEM3-2","csp_6_3","edu2",54.7149
31649,"38003",FALSE,34,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-7",77.0659
31652,"38004",FALSE,71,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",44.2243
31653,"38006",FALSE,24,"type|1|2","Female","TYPEM3-2","csp_5_4","edu1-3",44.8947
31658,"38006",FALSE,34,"type|1|1","Female","TYPEM3-2","csp_5_5","edu1-6",39.3105
31659,"38006",FALSE,60,"type|2|5","Male","TYPEM4-4","csp_8_5","edu1-3",50.5471
31663,"38009",FALSE,38,"type|1|1","Female","TYPEM4-3","csp_5_5","edu1-3",14.2001
31665,"38009",FALSE,30,"type|1|1","Female","TYPEM4-1","csp_6_7","edu1-2",53.9898
31672,"38012",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_6_9","edu1-6",48.5881
31674,"38012",FALSE,67,"type|1|1","Female","TYPEM2-0","csp_5_4","edu1-4",60.1266
31675,"38013",FALSE,54,"type|1|2","Female","TYPEM3-2","csp_5_4","edu1-6",48.8247
31676,"38013",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",45.3289
31678,"38013",FALSE,33,"type|1|1","Female","TYPEM4-1","csp_2_1","edu1-5",53.9832
31679,"38013",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-6",53.7447
31681,"38013",FALSE,54,"type|1|1","Male","TYPEM3-1","csp_3_8","edu1-8",65.3327
31682,"38013",FALSE,53,"type|2|5","Male","TYPEM4-3","csp_8_5","edu1-3",49.7843
31684,"38014",FALSE,56,"type|1|1","Female","TYPEM4-3","csp_5_6","edu1-5",42.0952
31685,"38014",FALSE,54,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-7",77.5771
31693,"38017",FALSE,34,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",60.9017
31696,"38019",TRUE,21,"type|2|2","Male","TYPEM4-4","csp_8_4","edu1-3",74.7518
31699,"38019",TRUE,15,"type|2|2","Male","TYPEM3-2","csp_8_4","edu3",69.1001
31703,"38022",FALSE,28,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-4",56.6529
31707,"38022",FALSE,16,"type|2|2","Male","TYPEM4-2","csp_8_5","edu3",56.5873
31709,"38022",FALSE,29,"type|1|1","Male","TYPEM4-2","csp_6_7","edu1-5",44.9987
31711,"38022",FALSE,51,"type|1|1","Male","TYPEM4-2","csp_1_2","edu1-3",38.8829
31712,"38022",FALSE,59,"type|2|5","Female","TYPEM1-2","csp_8_5","edu1-3",43.3898
31717,"38025",FALSE,66,"type|2|1","Male","TYPEM3-1","csp_7_7","edu1-3",53.5887
31718,"38025",FALSE,36,"type|1|1","Male","TYPEM4-4","csp_6_8","edu1",40.6163
31719,"38026",FALSE,45,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-6",71.3494
31722,"38027",FALSE,62,"type|1|1","Male","TYPEM3-1","csp_5_5","edu1-3",46.4487
31723,"38027",TRUE,15,"type|2|2","Female","TYPEM4-3","csp_8_5","edu3",60.7004
31724,"38027",FALSE,34,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-5",41.64
31725,"38029",FALSE,86,"type|2|1","Female","TYPEM1-2","csp_7_5","edu1-7",51.6142
31727,"38029",FALSE,26,"type|1|1","Female","TYPEM4-1","csp_5_5","edu3",39.0259
31729,"38029",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_3_3","edu1-4",58.0435
31731,"38034",FALSE,32,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-8",81.3182
31733,"38034",TRUE,17,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",84.7938
31734,"38034",TRUE,17,"type|2|2","Male","TYPEM2-0","csp_8_4","edu1-3",84.9021
31738,"38035",TRUE,15,"type|2|2","Female","TYPEM4-1","csp_8_5","edu3",70.3371
31739,"38037",FALSE,54,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",57.6226
31741,"38039",FALSE,60,"type|1|1","Female","TYPEM4-3","csp_3_7","edu1-1",49.5575
31742,"38039",FALSE,49,"type|1|1","Male","TYPEM4-2","csp_6_5","edu3",30.8823
31748,"38039",TRUE,30,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-8",78.562
31750,"38042",FALSE,54,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-9",64.0585
31751,"38042",FALSE,28,"type|1|1","Male","TYPEM4-4","csp_4_7","edu1-5",56.5002
31753,"38042",FALSE,40,"type|1|2","Male","TYPEM4-3","csp_5_4","edu1-4",60.2845
31757,"38045",FALSE,37,"type|1|2","Female","TYPEM4-2","csp_5_2","edu1-3",42.6606
31758,"38045",TRUE,30,"type|1|2","Male","TYPEM1-1","csp_8_1","edu1-8",69.2247
31759,"38045",FALSE,26,"type|2|5","Male","TYPEM4-3","csp_8_5","edu2",54.7737
31761,"38046",FALSE,37,"type|1|1","Male","TYPEM1-1","csp_4_3","edu1-5",71.9956
31762,"38047",FALSE,47,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",54.3513
31765,"38048",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-4",62.0502
31767,"38048",FALSE,72,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-3",46.9902
31768,"38050",FALSE,15,"type|1|2","Male","TYPEM4-2","csp_8_1","edu3",55.0534
31771,"38051",FALSE,58,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",60.1411
31772,"38052",FALSE,88,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-1",51.299
31776,"38052",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_5_6","edu2",40.883
31779,"38052",FALSE,48,"type|1|1","Male","TYPEM4-1","csp_3_3","edu1-8",72.2136
31780,"38052",FALSE,83,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",56.6617
31782,"38053",FALSE,61,"type|1|1","Female","TYPEM1-2","csp_3_4","edu1-8",59.1668
31784,"38053",TRUE,18,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",87.8189
31787,"38053",FALSE,80,"type|2|4","Female","TYPEM4-4","csp_8_6","edu1",54.7003
31788,"38053",FALSE,61,"type|2|5","Male","TYPEM4-3","csp_8_6","edu3",48.635
31790,"38053",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-7",72.7092
31794,"38053",FALSE,23,"type|1|1","Female","TYPEM4-3","csp_4_7","edu1-7",50.7121
31795,"38053",FALSE,44,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-6",60.3753
31796,"38053",FALSE,38,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1-6",50.5527
31797,"38053",FALSE,57,"type|1|1","Male","TYPEM4-2","csp_3_8","edu1-8",65.1254
31798,"38053",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_6_7","edu1-4",63.8285
31799,"38053",FALSE,84,"type|2|5","Female","TYPEM3-2","csp_8_6","edu3",49.0333
31801,"38053",FALSE,44,"type|1|1","Male","TYPEM4-1","csp_6_9","edu3",48.3361
31804,"38053",FALSE,71,"type|2|1","Male","TYPEM1-1","csp_7_4","edu1-8",62.2824
31805,"38053",TRUE,15,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",87.3334
31808,"38053",FALSE,85,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-3",52.237
31809,"38053",FALSE,75,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",53.6481
31810,"38053",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_6_4","edu1-3",67.5103
31811,"38053",FALSE,20,"type|1|2","Female","TYPEM4-1","csp_5_5","edu1-4",56.0151
31812,"38053",FALSE,49,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-8",61.8407
31814,"38053",TRUE,21,"type|2|2","Male","TYPEM1-1","csp_8_4","edu1-8",89.6848
31816,"38053",TRUE,17,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",84.1484
31817,"38053",FALSE,27,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-8",51.2436
31820,"38053",FALSE,58,"type|1|2","Male","TYPEM1-1","csp_4_6","edu1-8",76.1734
31821,"38053",TRUE,15,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-2",78.2235
31822,"38053",TRUE,19,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",87.5817
31823,"38053",FALSE,25,"type|1|1","Male","TYPEM2-0","csp_6_7","edu1-3",57.9928
31824,"38053",FALSE,59,"type|1|1","Male","TYPEM4-1","csp_6_4","edu3",50.666
31825,"38053",FALSE,66,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-4",48.4365
31826,"38053",FALSE,28,"type|1|1","Male","TYPEM2-0","csp_4_3","edu1-8",71.4146
31827,"38053",FALSE,50,"type|1|1","Male","TYPEM4-1","csp_5_3","edu3",44.2395
31828,"38053",FALSE,54,"type|1|1","Female","TYPEM4-3","csp_5_4","edu1-3",40.602
31834,"38053",FALSE,42,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",62.4411
31840,"38053",FALSE,19,"type|2|4","Female","TYPEM4-4","csp_8_5","edu3",39.4122
31841,"38053",FALSE,77,"type|2|1","Male","TYPEM1-1","csp_7_8","edu2",63.4946
31842,"38053",FALSE,53,"type|1|2","Female","TYPEM1-2","csp_5_6","edu1-3",48.7029
31843,"38053",FALSE,76,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-2",47.8595
31844,"38054",FALSE,52,"type|1|1","Male","TYPEM4-2","csp_6_8","edu2",58.7965
31845,"38054",FALSE,67,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1",51.0319
31846,"38054",TRUE,22,"type|2|2","Female","TYPEM1-2","csp_8_4","edu1-4",78.3316
31847,"38054",FALSE,35,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-8",63.4731
31851,"38058",FALSE,26,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",51.6724
31855,"38061",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",81.4377
31856,"38061",FALSE,57,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-2",45.274
31858,"38062",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_6_3","edu3",69.542
31859,"38062",FALSE,90,"type|2|1","Female","TYPEM4-3","csp_7_5","edu2",51.4904
31860,"38062",FALSE,72,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-1",52.6147
31861,"38062",FALSE,44,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-7",63.5724
31863,"38064",FALSE,34,"type|1|1","Male","TYPEM4-1","csp_6_7","edu1-3",67.0123
31870,"38064",FALSE,56,"type|1|1","Male","TYPEM4-2","csp_6_2","edu1-6",52.0992
31871,"38064",FALSE,61,"type|1|1","Male","TYPEM4-1","csp_2_2","edu2",68.9972
31873,"38065",FALSE,37,"type|1|2","Female","TYPEM3-2","csp_4_6","edu1-8",47.6991
31874,"38065",FALSE,34,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",63.686
31876,"38066",FALSE,50,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1-2",51.1405
31877,"38067",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_6_3","edu1-7",57.54
31879,"38068",FALSE,52,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-3",47.8105
31880,"38068",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_3_4","edu1-6",48.7394
31881,"38068",FALSE,36,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",59.0617
31882,"38070",FALSE,55,"type|1|1","Female","TYPEM4-3","csp_4_6","edu1-3",33.1799
31883,"38070",FALSE,63,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-3",36.6394
31884,"38071",FALSE,45,"type|1|2","Male","TYPEM4-3","csp_6_3","edu3",51.0277
31885,"38071",FALSE,50,"type|1|1","Female","TYPEM4-1","csp_6_5","edu1-2",48.3029
31890,"38071",FALSE,66,"type|2|1","Female","TYPEM4-4","csp_7_8","edu2",50.3116
31896,"38071",FALSE,30,"type|1|1","Female","TYPEM4-1","csp_4_7","edu1-8",47.8443
31897,"38072",TRUE,19,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-4",91.6907
31901,"38072",FALSE,56,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",58.7541
31902,"38072",FALSE,44,"type|1|1","Male","TYPEM4-4","csp_1_1","edu1-6",43.3961
31903,"38072",FALSE,50,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",52.7014
31904,"38072",FALSE,31,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-7",58.0246
31905,"38072",FALSE,34,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-6",63.376
31907,"38075",FALSE,36,"type|1|1","Male","TYPEM4-1","csp_2_1","edu3",55.9787
31909,"38076",FALSE,20,"type|1|1","Female","TYPEM1-2","csp_5_2","edu1-4",55.6013
31910,"38076",FALSE,30,"type|1|1","Male","TYPEM1-1","csp_3_3","edu1-8",42.5288
31911,"38076",FALSE,52,"type|1|2","Male","TYPEM1-1","csp_4_6","edu1-5",68.7687
31913,"38076",FALSE,36,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-7",65.7305
31915,"38077",FALSE,50,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-7",68.9521
31918,"38078",FALSE,78,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-7",53.7283
31921,"38081",TRUE,20,"type|2|2","Female","TYPEM1-2","csp_8_4","edu1-4",78.3468
31922,"38081",FALSE,23,"type|1|2","Male","TYPEM4-4","csp_8_1","edu3",55.4549
31923,"38081",FALSE,51,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-3",50.1892
31926,"38082",FALSE,31,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-3",46.4506
31928,"38082",FALSE,60,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-1",62.4725
31929,"38083",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",81.4583
31931,"38084",FALSE,47,"type|1|1","Male","TYPEM4-1","csp_6_2","edu1-2",51.592
31933,"38084",FALSE,56,"type|1|1","Male","TYPEM1-1","csp_6_4","edu1-3",49.8828
31937,"38085",FALSE,40,"type|1|2","Male","TYPEM4-3","csp_2_1","edu1-2",59.7759
31939,"38085",FALSE,44,"type|1|1","Female","TYPEM1-2","csp_4_3","edu1-7",63.0933
31940,"38085",FALSE,66,"type|2|1","Male","TYPEM4-3","csp_7_5","edu1-4",52.5125
31942,"38085",FALSE,66,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-3",57.0566
31944,"38085",FALSE,17,"type|1|1","Male","TYPEM4-1","csp_6_8","edu1-4",54.8797
31945,"38085",FALSE,40,"type|1|1","Male","TYPEM4-1","csp_3_7","edu1-6",63.9377
31947,"38085",FALSE,60,"type|1|1","Female","TYPEM4-3","csp_5_6","edu1-3",43.3738
31948,"38085",FALSE,62,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-6",51.438
31950,"38085",FALSE,67,"type|1|1","Female","TYPEM1-2","csp_4_2","edu2",62.9797
31951,"38085",FALSE,38,"type|2|5","Male","TYPEM4-1","csp_8_5","edu1",60.3526
31952,"38085",FALSE,36,"type|1|1","Male","TYPEM4-2","csp_3_3","edu1-4",50.4504
31954,"38085",TRUE,19,"type|2|2","Female","TYPEM4-4","csp_8_4","edu1-4",78.5287
31955,"38085",FALSE,34,"type|1|2","Female","TYPEM1-2","csp_5_6","edu1-5",43.1928
31958,"38085",FALSE,62,"type|1|2","Female","TYPEM4-2","csp_6_9","edu1-1",40.3036
31959,"38085",FALSE,50,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-4",65.9571
31962,"38085",TRUE,15,"type|2|2","Male","TYPEM3-2","csp_8_5","edu3",68.9977
31963,"38086",FALSE,59,"type|2|5","Female","TYPEM1-2","csp_8_6","edu1-7",58.7286
31964,"38087",FALSE,64,"type|2|1","Male","TYPEM4-4","csp_7_2","edu3",50.4359
31968,"38087",TRUE,41,"type|1|2","Female","TYPEM4-2","csp_3_7","edu1-8",66.0153
31969,"38087",FALSE,106,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",52.4196
31972,"38087",FALSE,35,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",57.5401
31974,"38087",TRUE,17,"type|2|2","Female","TYPEM1-2","csp_8_4","edu1-4",78.8263
31977,"38091",FALSE,52,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1-4",58.3629
31983,"38094",FALSE,81,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-1",46.9644
31985,"38094",FALSE,37,"type|1|1","Male","TYPEM4-1","csp_3_5","edu1-2",58.5733
31986,"38094",FALSE,27,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-7",74.8802
31987,"38094",FALSE,77,"type|2|1","Female","TYPEM4-4","csp_7_2","edu1-3",51.171
31988,"38094",FALSE,49,"type|1|1","Male","TYPEM1-1","csp_4_7","edu1-7",71.3241
31990,"38095",FALSE,55,"type|1|1","Female","TYPEM4-1","csp_3_4","edu1-7",52.0023
31992,"38095",FALSE,81,"type|2|1","Female","TYPEM4-4","csp_7_7","edu2",54.5202
